OrderID OrderDate CustomerName Product Quantity UnitPrice TotalAmount Region Salesperson Country State City Category SubCategory Brand CostPrice Discount Tax OrderStatus PaymentMode ShipmentDate DeliveryDate ShippingPartner DeliveryDays CustomerType CustomerRating CustomerSince
10908 15/02/24 Star_Infotech Laptop - 15 6 12000 NULL North  Rohan USA Berlin BerlinCity Mouse NULL Logitech 500 10 12 Cancelled Card 2024-03-01 15/02/24 NULL 8 Wholesale 3 2021
10909 13-01-2024 Amar_Traders Laptop15 4 12000 NULL South NULL USA Karnataka Houston Monitor NULL Lenovo 40000 10 18 Cancelled UPI 12/01/24 2024-01-13 BlueDart 4 Retail 3 2022
10910 2024-01-13 ShreeSales Mouse-Wireless 0 NULL 2550 East Rohan Germany Texas DubaiCity Accessories NULL Acer 40000 5 12 Pending UPI 2024-01-13 2024-01-13 NULL 4 Wholesale 1 2021
10911 15/02/24 ShreeSales Laptop_15 1 55000 110000 East  Rohan NULL Berlin NULL Monitor 15InchLaptop NULL 10000 15 12 Cancelled Cash 15/02/24 13-01-2024 BlueDart 1 Wholesale 2 2019
10912 12/01/24 Amar_Traders MouseWireless 6 450 NULL East Rohann NULL Texas Nagpur Laptop WirelessMouse Dell 500 10 5 Cancelled UPI 2024-03-01 13-01-2024 DHL 2 Corporate 5 2021
10913 2024-01-13 ShreeSales Monitor24 2 NULL 2550 North  Rohan UAE Texas NULL Laptop NULL Logitech 40000 5 5 Completed Credit 2024-03-01 13-01-2024 FedEx 4 Corporate 5 2019
10914 13-01-2024 AmarTraders Monitor_24 2 450 2550 North Rina UAE Texas Nagpur Accessories 24InchMonitor Acer 10000 0 12 Completed Cash 12/01/24 2024-03-01 BlueDart 3 Retail 5 2019
10915 2024-01-13 NULL Laptop_15 6 NULL 110000 NULL  Rohan Germany Maharashtra NULL Laptop USBKeyboard HP NULL 15 18 Cancelled Card 2024-03-01 13-01-2024 BlueDart 10 Corporate 5 2019
10916 13-01-2024 NULL Monitor24 6 NULL 55000 NULL Rina UAE Maharashtra BerlinCity Mouse 15InchLaptop Lenovo 10000 0 5 Pending Card 15/02/24 15/02/24 FedEx 2 Retail 2 2020
10917 13-01-2024 NULL KeyboardUSB 4 850 55000 North  Rohan UAE Dubai Bengaluru Mouse WirelessMouse Lenovo NULL 5 18 Completed UPI 12/01/24 2024-03-01 FedEx 9 Retail 2 2021
10918 2024-03-01 Shree_Sales Keyboard-USB 6 850 2550 NULL Rina USA Karnataka NULL Keyboard NULL HP 40000 15 18 Pending Cash 2024-03-01 15/02/24 Delhivery 2 Wholesale 5 2022
10919 15/02/24 AmarTraders Laptop-15 3 NULL 2550 West  Rohan UAE NULL NULL Accessories 15InchLaptop Acer 500 0 18 Completed UPI 15/02/24 2024-01-13 FedEx 5 Corporate 2 2019
10920 2024/02/17 Global_Corp Laptop15 1 450 NULL West Rina UK Texas Houston Laptop 15InchLaptop NULL 500 10 5 Completed Card 12/01/24 12/01/24 FedEx 8 Corporate 4 2022
10921 01/03/24 NULL Laptop - 15 0 12000 110000 NULL  Rohan UAE Karnataka NULL Mouse USBKeyboard HP 500 15 12 Cancelled Card 15/02/24 01/03/24 Delhivery 6 Wholesale 3 2020
10922 13-01-2024 StarInfoTech Laptop_15 2 850 24000 West NULL UAE Texas Houston Mouse USBKeyboard NULL 500 5 18 Pending Card 13-01-2024 2024/02/17 NULL 10 Retail 3 2020
10923 15/02/24 GlobalCorp Laptop-15 0 850 55000 East  Rohan India Maharashtra Houston Keyboard WirelessMouse NULL 30000 5 12 Pending Card 2024-03-01 01/03/24 FedEx 6 Corporate 3 2020
10924 2024-01-13 Global_Corp KeyboardUSB 3 12000 2550 North Rohan Germany Karnataka DubaiCity Accessories USBKeyboard NULL 10000 5 12 Pending Cash 2024-03-01 2024-01-13 NULL 2 Wholesale 2 2022
10925 01/03/24 NULL Laptop - 15 5 NULL 55000 North  Rohan NULL Dubai BerlinCity Keyboard 24InchMonitor NULL 10000 10 18 Completed Card 2024/02/17 2024/02/17 NULL 10 Wholesale 3 2021
10926 12/01/24 Global_Corp Laptop-15 5 12000 110000 South Rohan NULL Texas Bengaluru Accessories 15InchLaptop HP 40000 10 18 Completed Credit 2024-01-13 2024/02/17 Delhivery 5 Corporate 4 2020
10927 2024-03-01 StarInfoTech MouseWireless 5 12000 NULL NULL Rohann India Maharashtra DubaiCity Keyboard NULL Logitech 30000 15 18 Pending Cash 2024-03-01 15/02/24 DHL 1 Retail 2 2021
10928 2024-01-13 AmarTraders Monitor-24 0 55000 2550 East Rohan India Texas BerlinCity Laptop 15InchLaptop Logitech 500 0 18 Completed Credit 2024/02/17 13-01-2024 Delhivery 10 Retail 1 2021
10929 2024/02/17 AmarTraders Laptop-15 5 450 110000 South Rohann Germany Texas BerlinCity Accessories NULL Lenovo 40000 10 18 Completed Card 15/02/24 2024-03-01 BlueDart 9 Corporate 4 2020
10930 15/02/24 GlobalCorp Laptop-15 2 12000 110000 South NULL UK Texas BerlinCity Mouse NULL NULL 10000 15 18 Cancelled Cash 13-01-2024 2024/02/17 FedEx 2 Retail 2 2019
10931 15/02/24 Shree_Sales Keyboard-USB 0 850 NULL NULL NULL Germany Dubai Bengaluru Laptop WirelessMouse Lenovo NULL 10 18 Pending UPI 2024-03-01 12/01/24 NULL 5 Retail 4 2021
10932 01/03/24 NULL Keyboard-USB 0 12000 2550 North Rina NULL Dubai BerlinCity Monitor WirelessMouse Dell 500 5 12 Pending UPI 01/03/24 2024-03-01 NULL 10 Wholesale 5 2020
10933 01/03/24 Shree_Sales Laptop-15 1 850 110000 NULL Rina India Karnataka NULL Accessories 24InchMonitor NULL 500 5 5 Pending Credit 2024-03-01 15/02/24 NULL 7 Corporate 4 2022
10934 2024-01-13 StarInfoTech Laptop_15 5 NULL NULL NULL  Rohan NULL Dubai Houston Monitor USBKeyboard Acer 30000 15 18 Completed Card 2024/02/17 2024/02/17 DHL 10 Corporate 5 2019
10935 12/01/24 GlobalCorp Laptop_15 2 12000 2550 North Rohan USA Texas Houston Accessories USBKeyboard HP 500 5 5 Pending Card 01/03/24 2024/02/17 BlueDart 4 Retail 1 2022
10936 12/01/24 GlobalCorp Mouse-Wireless 1 55000 110000 South  Rohan UAE NULL Bengaluru Laptop 15InchLaptop HP 40000 0 5 Completed Credit 01/03/24 2024-01-13 NULL 2 Corporate 2 2022
10937 2024-03-01 Shree_Sales Laptop - 15 5 NULL 2550 North  Rohan India Dubai Bengaluru Mouse 15InchLaptop Logitech 10000 15 18 Completed Credit 01/03/24 2024-03-01 BlueDart 2 Corporate 5 2020
10938 2024-03-01 NULL Laptop-15 0 450 2550 South Rohann UAE Berlin NULL Monitor 15InchLaptop Dell 30000 10 5 Cancelled Credit 13-01-2024 01/03/24 NULL 4 Corporate 2 2020
10939 2024-01-13 Shree_Sales Laptop_15 4 850 24000 NULL Rina India Berlin DubaiCity Accessories WirelessMouse Lenovo NULL 10 5 Pending UPI 2024-01-13 01/03/24 DHL 2 Retail 2 2021
10940 12/01/24 AmarTraders Laptop_15 6 12000 24000 West NULL UAE Karnataka DubaiCity Monitor WirelessMouse Acer 40000 10 18 Completed UPI 12/01/24 15/02/24 NULL 10 Wholesale 5 2021
10941 12/01/24 NULL Keyboard-USB 1 450 55000 South Rina India Berlin Houston Accessories WirelessMouse Lenovo 40000 10 12 Pending Card 12/01/24 15/02/24 Delhivery 6 Retail 5 2021
10942 01/03/24 GlobalCorp Monitor-24 6 850 NULL NULL Rina NULL NULL Bengaluru Keyboard USBKeyboard Lenovo 40000 10 18 Completed UPI 2024-03-01 2024-01-13 BlueDart 2 Wholesale 1 2022
10943 2024-01-13 GlobalCorp Monitor24 6 12000 110000 South Rohann NULL Maharashtra BerlinCity Accessories USBKeyboard HP 10000 15 18 Pending Card 2024-03-01 13-01-2024 Delhivery 2 Retail 1 2020
10944 2024-03-01 ShreeSales Laptop15 2 55000 NULL South Rina UK Maharashtra Bengaluru Accessories NULL HP 10000 0 5 Completed UPI 2024/02/17 13-01-2024 FedEx 9 Wholesale 3 2019
10945 01/03/24 Amar_Traders Laptop_15 6 55000 110000 South Rohan India Dubai Houston Laptop WirelessMouse Acer 40000 0 18 Pending UPI 01/03/24 15/02/24 FedEx 3 Corporate 3 2019
10946 15/02/24 Star_Infotech Laptop15 4 12000 55000 West Rohan UAE Berlin BerlinCity Laptop 15InchLaptop NULL 30000 0 12 Completed Cash 2024-03-01 15/02/24 NULL 1 Corporate 3 2021
10947 2024-03-01 GlobalCorp KeyboardUSB 4 55000 2550 East Rina UK Texas NULL Mouse 15InchLaptop Acer 40000 5 12 Pending Card 15/02/24 2024-01-13 DHL 3 Retail 2 2021
10948 01/03/24 ShreeSales Laptop_15 5 850 2550 East  Rohan UAE Karnataka Bengaluru Monitor WirelessMouse Lenovo NULL 15 18 Completed Credit 2024/02/17 01/03/24 FedEx 10 Wholesale 4 2019
10949 2024-01-13 Shree_Sales Mouse-Wireless 1 850 55000 South NULL NULL Karnataka Bengaluru Laptop WirelessMouse NULL 500 15 5 Cancelled Credit 15/02/24 15/02/24 NULL 9 Retail 4 2020
10950 01/03/24 NULL KeyboardUSB 5 12000 55000 East Rohann UK Karnataka NULL Laptop USBKeyboard Acer 500 10 5 Pending Cash 01/03/24 2024-03-01 FedEx 4 Wholesale 3 2019
10951 2024-01-13 NULL Laptop - 15 5 55000 2550 East  Rohan NULL Maharashtra Houston Keyboard USBKeyboard HP 30000 5 18 Completed UPI 2024-03-01 12/01/24 NULL 3 Corporate 1 2021
10952 2024-01-13 Star_Infotech Keyboard-USB 4 55000 24000 South NULL USA Texas Houston Keyboard NULL NULL 40000 15 5 Cancelled Cash 2024/02/17 2024/02/17 Delhivery 9 Corporate 5 2021
10953 2024-01-13 AmarTraders Laptop - 15 0 55000 110000 East Rohann UAE Maharashtra BerlinCity Monitor 15InchLaptop Dell 30000 5 18 Cancelled Cash 2024-01-13 12/01/24 Delhivery 2 Corporate 2 2020
10954 2024/02/17 GlobalCorp Laptop15 6 850 110000 East Rohann NULL Karnataka Bengaluru Keyboard NULL NULL 500 15 18 Cancelled Card 2024/02/17 2024/02/17 BlueDart 2 Wholesale 3 2020
10955 01/03/24 NULL Mouse-Wireless 4 450 2550 North  Rohan UK Berlin NULL Keyboard 24InchMonitor Logitech 40000 0 5 Completed Credit 2024-01-13 15/02/24 Delhivery 6 Wholesale 3 2021
10956 15/02/24 ShreeSales KeyboardUSB 4 450 NULL North Rina Germany Texas NULL Accessories NULL Lenovo 30000 0 5 Completed UPI 13-01-2024 2024-01-13 NULL 10 Retail 5 2019
10957 12/01/24 StarInfoTech MouseWireless 1 55000 24000 South Rina NULL Berlin BerlinCity Accessories USBKeyboard Logitech 10000 5 12 Completed Credit 2024-01-13 15/02/24 Delhivery 7 Wholesale 3 2020
10958 15/02/24 ShreeSales MouseWireless 4 450 NULL NULL  Rohan UK NULL Nagpur Laptop 24InchMonitor Dell 30000 10 5 Completed Credit 13-01-2024 13-01-2024 Delhivery 5 Wholesale 3 2019
10959 2024/02/17 AmarTraders Monitor24 2 NULL 2550 North Rohann UK Karnataka Bengaluru Keyboard WirelessMouse Dell 500 0 12 Cancelled Credit 15/02/24 01/03/24 FedEx 8 Retail 1 2020
10960 01/03/24 GlobalCorp Laptop15 5 12000 2550 South Rohann USA Karnataka Bengaluru Laptop 24InchMonitor HP 40000 15 5 Cancelled Card 15/02/24 12/01/24 FedEx 9 Retail 1 2019
10961 13-01-2024 Global_Corp Monitor24 3 850 NULL NULL Rohann USA NULL DubaiCity Monitor USBKeyboard Logitech 30000 10 12 Cancelled Card 2024-03-01 2024/02/17 Delhivery 8 Wholesale 3 2021
10962 12/01/24 ShreeSales MouseWireless 0 55000 NULL NULL Rohan UAE Berlin Houston Laptop WirelessMouse Logitech 10000 0 18 Completed Credit 2024/02/17 2024-03-01 NULL 7 Corporate 1 2020
10963 15/02/24 GlobalCorp Laptop_15 5 450 55000 NULL  Rohan USA Texas DubaiCity Monitor NULL HP 500 15 18 Pending UPI 15/02/24 2024-03-01 NULL 6 Corporate 2 2022
10964 15/02/24 AmarTraders Keyboard-USB 1 55000 2550 West NULL Germany Berlin NULL Monitor WirelessMouse NULL NULL 15 12 Pending Cash 12/01/24 2024-03-01 FedEx 4 Wholesale 1 2020
10965 15/02/24 Star_Infotech Keyboard-USB 1 NULL 110000 South  Rohan India Karnataka NULL Keyboard 24InchMonitor Lenovo 10000 5 5 Completed Credit 01/03/24 15/02/24 Delhivery 10 Retail 2 2022
10966 12/01/24 StarInfoTech Laptop15 0 450 2550 South Rohan UK Berlin BerlinCity Mouse USBKeyboard HP 30000 15 18 Cancelled Credit 2024-03-01 2024-01-13 FedEx 7 Wholesale 4 2020
10967 12/01/24 Star_Infotech Monitor_24 3 12000 2550 South NULL UK Dubai BerlinCity Mouse 15InchLaptop NULL 500 15 18 Completed Credit 2024/02/17 2024-03-01 BlueDart 7 Corporate 4 2020
10968 13-01-2024 Amar_Traders Laptop15 0 850 NULL North NULL USA NULL DubaiCity Keyboard NULL Lenovo NULL 10 5 Completed Credit 2024/02/17 2024-01-13 FedEx 1 Retail 2 2019
10969 15/02/24 ShreeSales KeyboardUSB 6 12000 110000 West Rohann Germany Berlin BerlinCity Laptop 24InchMonitor NULL 40000 15 12 Cancelled Cash 13-01-2024 2024-03-01 BlueDart 8 Corporate 1 2021
10970 2024-03-01 Shree_Sales Laptop-15 5 450 110000 South NULL NULL Texas Bengaluru Accessories 15InchLaptop Logitech 10000 10 12 Completed Card 2024-01-13 15/02/24 Delhivery 7 Corporate 5 2022
10971 2024-01-13 AmarTraders Laptop - 15 1 12000 2550 South NULL Germany NULL BerlinCity Mouse 24InchMonitor Lenovo 30000 15 5 Completed Card 2024/02/17 01/03/24 DHL 8 Corporate 2 2020
10972 13-01-2024 Global_Corp Keyboard-USB 2 55000 24000 NULL Rohann India Texas NULL Mouse WirelessMouse Acer 30000 15 5 Completed Card 2024-01-13 01/03/24 Delhivery 8 Corporate 4 2020
10973 01/03/24 Shree_Sales Monitor-24 1 12000 NULL West NULL UK Karnataka NULL Accessories NULL Lenovo NULL 15 18 Completed Cash 2024-01-13 2024/02/17 Delhivery 7 Wholesale 4 2019
10974 2024-01-13 AmarTraders Keyboard-USB 4 450 2550 West NULL NULL Maharashtra Houston Monitor NULL NULL 10000 0 18 Cancelled Credit 15/02/24 13-01-2024 BlueDart 7 Wholesale 4 2021
10975 2024/02/17 AmarTraders Monitor24 6 12000 55000 West Rohan NULL NULL Nagpur Accessories USBKeyboard Dell 30000 5 12 Pending Credit 15/02/24 15/02/24 Delhivery 6 Corporate 1 2019
10976 2024-01-13 Amar_Traders Laptop-15 0 450 55000 North Rina India Maharashtra Bengaluru Monitor USBKeyboard Acer 10000 5 5 Completed UPI 2024-03-01 12/01/24 Delhivery 4 Wholesale 4 2019
10977 12/01/24 Star_Infotech Laptop15 3 55000 2550 North Rina UAE NULL Nagpur Monitor NULL Logitech 30000 5 18 Cancelled UPI 2024/02/17 2024/02/17 NULL 3 Retail 3 2020
10978 12/01/24 StarInfoTech Laptop-15 5 12000 55000 East NULL NULL Dubai Nagpur Accessories NULL NULL 500 15 18 Completed Cash 2024/02/17 2024/02/17 BlueDart 3 Retail 1 2022
10979 01/03/24 Global_Corp KeyboardUSB 5 850 NULL South  Rohan NULL NULL Bengaluru Accessories NULL Logitech 30000 0 18 Completed Credit 01/03/24 01/03/24 BlueDart 7 Wholesale 1 2020
10980 12/01/24 Star_Infotech Laptop-15 3 450 55000 East Rina India Karnataka NULL Mouse USBKeyboard Dell 10000 15 12 Cancelled Credit 2024/02/17 2024-01-13 Delhivery 1 Wholesale 3 2019
10981 13-01-2024 StarInfoTech Keyboard-USB 3 12000 24000 North Rina USA Berlin BerlinCity Mouse NULL Acer 500 15 12 Completed Credit 15/02/24 15/02/24 NULL 9 Retail 4 2020
10982 2024/02/17 Star_Infotech Laptop - 15 1 NULL 110000 East Rohann USA Maharashtra Bengaluru Accessories 15InchLaptop NULL 40000 10 12 Pending Card 2024-01-13 12/01/24 NULL 2 Wholesale 4 2021
10983 2024-01-13 StarInfoTech Monitor_24 3 850 24000 NULL Rina India Karnataka BerlinCity Keyboard 24InchMonitor Acer 10000 0 5 Completed Card 15/02/24 12/01/24 NULL 3 Wholesale 5 2021
10984 15/02/24 Shree_Sales Laptop15 3 850 NULL NULL  Rohan NULL Maharashtra Bengaluru Mouse USBKeyboard HP NULL 10 12 Pending Card 13-01-2024 2024/02/17 Delhivery 2 Wholesale 4 2021
10985 2024/02/17 ShreeSales Laptop_15 4 850 55000 East NULL NULL Berlin Bengaluru Monitor USBKeyboard HP 500 5 5 Pending UPI 2024-01-13 2024-03-01 DHL 5 Corporate 2 2022
10986 2024-03-01 Shree_Sales MouseWireless 6 850 55000 South  Rohan India Dubai BerlinCity Mouse NULL Dell 30000 5 12 Cancelled Credit 2024-03-01 01/03/24 NULL 10 Corporate 5 2020
10987 2024/02/17 GlobalCorp KeyboardUSB 2 55000 110000 West  Rohan India Maharashtra Bengaluru Accessories NULL HP 500 5 5 Cancelled UPI 2024/02/17 12/01/24 NULL 1 Retail 5 2019
10988 12/01/24 ShreeSales KeyboardUSB 1 850 NULL NULL Rohann UK Karnataka Bengaluru Mouse WirelessMouse Acer 40000 5 5 Completed Credit 15/02/24 2024/02/17 FedEx 7 Retail 1 2020
10989 2024/02/17 StarInfoTech Laptop-15 4 NULL 24000 North Rina Germany Texas BerlinCity Monitor USBKeyboard Logitech 40000 0 18 Pending UPI 13-01-2024 13-01-2024 NULL 8 Retail 1 2022
10990 2024-03-01 ShreeSales Laptop - 15 5 450 NULL North  Rohan India Texas Nagpur Accessories USBKeyboard NULL 40000 15 5 Completed UPI 15/02/24 2024-01-13 BlueDart 3 Wholesale 4 2021
10991 01/03/24 ShreeSales KeyboardUSB 2 12000 55000 West Rohann India Berlin BerlinCity Accessories 24InchMonitor Dell 30000 5 18 Pending Credit 2024-01-13 2024-03-01 BlueDart 10 Retail 1 2021
10992 2024/02/17 StarInfoTech Laptop15 0 NULL 110000 North NULL India Texas Bengaluru Monitor NULL Logitech 30000 10 5 Pending Card 13-01-2024 12/01/24 NULL 5 Retail 1 2019
10993 2024-03-01 Shree_Sales Mouse-Wireless 3 450 110000 North  Rohan UAE Maharashtra BerlinCity Monitor NULL Dell 10000 10 18 Pending UPI 01/03/24 15/02/24 BlueDart 1 Wholesale 1 2022
10994 12/01/24 NULL Monitor24 1 450 55000 South Rina NULL Berlin Houston Monitor WirelessMouse Lenovo 30000 15 12 Cancelled Cash 2024-01-13 15/02/24 BlueDart 8 Wholesale 3 2020
10995 13-01-2024 NULL Monitor-24 4 850 NULL East Rina NULL Dubai DubaiCity Keyboard NULL Lenovo 10000 5 12 Cancelled Card 2024/02/17 2024/02/17 NULL 3 Corporate 4 2019
10996 2024-03-01 AmarTraders KeyboardUSB 6 NULL 110000 East NULL UAE NULL BerlinCity Keyboard WirelessMouse Dell NULL 10 5 Cancelled UPI 13-01-2024 01/03/24 BlueDart 2 Retail 4 2019
10997 2024-01-13 StarInfoTech Laptop-15 5 850 55000 West Rohan USA Maharashtra DubaiCity Keyboard NULL Acer 40000 10 12 Completed Cash 2024/02/17 12/01/24 DHL 9 Wholesale 2 2021
10998 12/01/24 Shree_Sales MouseWireless 0 12000 24000 South Rohan UAE Karnataka BerlinCity Accessories 24InchMonitor Lenovo 40000 10 18 Cancelled Cash 15/02/24 15/02/24 BlueDart 2 Wholesale 3 2021
10999 01/03/24 NULL Laptop - 15 0 850 55000 West  Rohan India Dubai Nagpur Mouse 24InchMonitor HP 10000 15 12 Pending Card 2024-03-01 01/03/24 DHL 10 Retail 5 2019
11000 01/03/24 ShreeSales Laptop-15 1 NULL 24000 North  Rohan UK NULL Bengaluru Keyboard 24InchMonitor Logitech 500 5 12 Pending Card 2024-01-13 2024-01-13 FedEx 4 Corporate 5 2021
11001 12/01/24 ShreeSales Laptop_15 6 850 110000 East  Rohan NULL NULL Nagpur Accessories 24InchMonitor NULL 500 0 12 Completed UPI 2024-01-13 15/02/24 FedEx 5 Retail 5 2020
11002 13-01-2024 NULL Laptop-15 2 12000 2550 NULL Rina India Maharashtra BerlinCity Accessories WirelessMouse Dell 10000 10 12 Cancelled Cash 01/03/24 2024/02/17 BlueDart 3 Wholesale 5 2020
11003 13-01-2024 Shree_Sales KeyboardUSB 1 850 55000 West Rohann India Karnataka Bengaluru Accessories NULL NULL 40000 15 5 Cancelled Credit 2024-03-01 15/02/24 DHL 8 Corporate 2 2019
11004 13-01-2024 Amar_Traders Laptop-15 1 NULL 110000 South NULL India Karnataka Houston Keyboard WirelessMouse Logitech 30000 10 12 Completed Card 13-01-2024 2024/02/17 NULL 5 Retail 1 2019
11005 13-01-2024 Global_Corp Monitor24 0 850 2550 West NULL Germany Karnataka Houston Keyboard NULL Acer NULL 10 18 Completed Cash 15/02/24 12/01/24 DHL 3 Wholesale 5 2020
11006 12/01/24 AmarTraders Monitor-24 6 450 NULL South  Rohan NULL Texas Nagpur Mouse NULL HP NULL 0 12 Pending UPI 13-01-2024 2024/02/17 Delhivery 2 Corporate 2 2019
11007 2024-01-13 GlobalCorp Laptop-15 3 450 NULL South NULL Germany Maharashtra NULL Keyboard NULL HP NULL 5 18 Completed Card 01/03/24 01/03/24 BlueDart 3 Corporate 2 2022
11008 15/02/24 Global_Corp Laptop - 15 4 NULL NULL East Rohann UK Karnataka Houston Accessories WirelessMouse Acer 40000 15 18 Completed Credit 15/02/24 2024/02/17 DHL 10 Retail 5 2021
11009 2024/02/17 StarInfoTech Monitor24 2 55000 110000 North Rohann USA Karnataka BerlinCity Mouse WirelessMouse Logitech 30000 0 18 Pending Credit 2024-01-13 01/03/24 DHL 9 Wholesale 5 2019
11010 2024-01-13 ShreeSales Laptop_15 2 850 2550 North Rohann UAE Karnataka Nagpur Keyboard 24InchMonitor Acer 40000 10 5 Cancelled Cash 2024-03-01 2024-03-01 Delhivery 6 Corporate 3 2021
11011 2024-01-13 StarInfoTech Laptop_15 4 850 NULL East  Rohan UK Texas NULL Mouse 24InchMonitor Acer 40000 5 12 Completed Card 2024-03-01 13-01-2024 NULL 5 Retail 2 2021
11012 12/01/24 StarInfoTech Laptop-15 5 12000 NULL West Rina NULL Maharashtra Nagpur Monitor 15InchLaptop Lenovo 30000 15 18 Cancelled UPI 2024-03-01 2024/02/17 Delhivery 3 Wholesale 2 2021
11013 15/02/24 Shree_Sales Monitor_24 2 850 110000 NULL Rohan India Texas NULL Accessories 24InchMonitor Acer NULL 15 5 Pending Cash 15/02/24 12/01/24 Delhivery 5 Corporate 5 2019
11014 12/01/24 Shree_Sales Monitor-24 6 12000 110000 North  Rohan UK Berlin DubaiCity Accessories 24InchMonitor Acer 10000 10 12 Pending Card 15/02/24 2024-03-01 FedEx 2 Corporate 3 2019
11015 2024-03-01 Global_Corp Laptop-15 0 450 55000 NULL  Rohan NULL Maharashtra NULL Monitor 24InchMonitor Acer 40000 5 5 Completed UPI 13-01-2024 12/01/24 FedEx 7 Retail 4 2019
11016 01/03/24 Amar_Traders Laptop_15 6 850 2550 North NULL India Texas NULL Accessories NULL HP 40000 5 18 Completed Card 13-01-2024 2024/02/17 Delhivery 9 Corporate 1 2020
11017 12/01/24 Amar_Traders Monitor24 5 450 55000 West NULL USA NULL DubaiCity Monitor NULL NULL 500 10 12 Cancelled Cash 01/03/24 01/03/24 Delhivery 6 Wholesale 5 2019
11018 13-01-2024 AmarTraders MouseWireless 0 450 55000 East Rohann USA Maharashtra Houston Laptop WirelessMouse Dell 500 15 12 Pending Credit 01/03/24 2024-03-01 NULL 2 Retail 1 2022
11019 12/01/24 StarInfoTech Laptop-15 2 12000 2550 East Rohan USA Dubai Nagpur Monitor 15InchLaptop Lenovo 500 10 12 Completed Card 15/02/24 2024/02/17 BlueDart 6 Corporate 4 2022
11020 12/01/24 AmarTraders MouseWireless 0 850 NULL West Rohan NULL Berlin Bengaluru Monitor NULL HP 500 10 5 Cancelled Cash 2024/02/17 01/03/24 NULL 8 Corporate 4 2021
11021 2024/02/17 ShreeSales Laptop15 5 NULL 2550 NULL Rina USA Karnataka Bengaluru Accessories NULL Lenovo NULL 0 5 Pending Card 2024-03-01 2024-01-13 Delhivery 5 Wholesale 2 2021
11022 2024-01-13 Star_Infotech Laptop - 15 5 450 24000 South Rina Germany NULL Nagpur Accessories NULL Lenovo NULL 5 18 Cancelled Cash 2024-01-13 01/03/24 BlueDart 5 Retail 2 2019
11023 2024-03-01 Shree_Sales Monitor24 3 55000 NULL NULL  Rohan NULL Berlin NULL Keyboard 24InchMonitor Lenovo 40000 15 12 Completed Credit 2024-01-13 13-01-2024 Delhivery 1 Retail 1 2021
11024 01/03/24 Shree_Sales Mouse-Wireless 3 12000 55000 NULL Rohan India Karnataka DubaiCity Laptop 15InchLaptop HP 30000 10 5 Cancelled UPI 2024-03-01 2024/02/17 FedEx 3 Corporate 2 2022
11025 2024-01-13 Amar_Traders KeyboardUSB 4 850 55000 South Rohann Germany Maharashtra NULL Monitor 24InchMonitor HP 30000 10 18 Cancelled Credit 2024-01-13 2024/02/17 Delhivery 8 Wholesale 5 2020
11026 2024-01-13 NULL Mouse-Wireless 1 55000 NULL West NULL NULL Texas Nagpur Accessories USBKeyboard NULL 40000 5 12 Pending Credit 13-01-2024 15/02/24 FedEx 6 Corporate 3 2020
11027 12/01/24 ShreeSales Monitor_24 4 850 24000 West Rohann UK Berlin NULL Keyboard WirelessMouse NULL 500 5 18 Pending Cash 13-01-2024 2024/02/17 NULL 2 Wholesale 3 2022
11028 12/01/24 NULL Laptop_15 2 55000 110000 East  Rohan Germany Dubai NULL Keyboard 24InchMonitor Dell 10000 0 18 Pending Cash 2024/02/17 2024/02/17 BlueDart 5 Corporate 1 2019
11029 01/03/24 StarInfoTech Monitor_24 3 12000 24000 East NULL India Texas DubaiCity Accessories NULL Lenovo NULL 10 18 Completed UPI 01/03/24 2024-01-13 BlueDart 7 Wholesale 5 2021
11030 2024-03-01 Amar_Traders Laptop - 15 3 NULL 55000 East Rohann USA NULL Nagpur Mouse 24InchMonitor Dell 500 10 12 Pending UPI 2024/02/17 2024-01-13 DHL 1 Retail 4 2020
11031 12/01/24 GlobalCorp Mouse-Wireless 3 12000 NULL West Rohann UAE Karnataka Bengaluru Accessories WirelessMouse Lenovo 40000 15 12 Pending Credit 15/02/24 2024-01-13 FedEx 8 Corporate 3 2020
11032 2024-01-13 Shree_Sales Laptop-15 0 55000 NULL North Rina Germany NULL Houston Keyboard 24InchMonitor Dell 30000 10 18 Cancelled UPI 15/02/24 12/01/24 NULL 1 Corporate 5 2022
11033 15/02/24 AmarTraders Mouse-Wireless 5 12000 2550 NULL  Rohan Germany NULL NULL Mouse USBKeyboard Dell 30000 10 5 Completed UPI 15/02/24 15/02/24 BlueDart 1 Retail 2 2022
11034 12/01/24 Global_Corp Laptop - 15 4 55000 NULL East  Rohan USA NULL Houston Keyboard NULL HP NULL 15 12 Cancelled Card 2024-01-13 01/03/24 FedEx 5 Wholesale 2 2020
11035 12/01/24 ShreeSales Mouse-Wireless 2 450 2550 South Rohann USA Dubai NULL Mouse WirelessMouse Acer 10000 10 12 Cancelled Cash 13-01-2024 2024/02/17 BlueDart 9 Wholesale 3 2021
11036 13-01-2024 Amar_Traders Monitor24 1 55000 55000 South Rina UK Karnataka Houston Mouse WirelessMouse Dell 10000 5 12 Completed Credit 15/02/24 2024-03-01 DHL 7 Retail 4 2019
11037 2024/02/17 ShreeSales Mouse-Wireless 2 450 24000 West Rohann Germany Maharashtra Nagpur Keyboard USBKeyboard HP 30000 5 12 Pending UPI 01/03/24 01/03/24 Delhivery 7 Corporate 3 2022
