OrderID,OrderDate,CustomerName,Product,Quantity,UnitPrice,TotalAmount,Region,Salesperson,Country,State,City,Category,SubCategory,Brand,CostPrice,Discount,Tax,OrderStatus,PaymentMode,ShipmentDate,DeliveryDate,ShippingPartner,DeliveryDays,CustomerType,CustomerRating,CustomerSince
11077,13-01-2024,Amar Traders,Mouse Wireless,2.0,450.0,NA,South,NA,India,Dubai,DubaiCity,Keyboard,WirelessMouse,Acer,500.0,0,18,Cancelled,UPI,03-01-2024,13-01-2024,Delhivery,10,Retail,4,2021
11078,12-01-2024,Global Corp,Mouse Wireless,5.0,450.0,2550.0,South,Rohann,UK,Karnataka,BerlinCity,Monitor,24InchMonitor,Lenovo,NA,15,12,Cancelled,Cash,13-01-2024,01-03-2024,Delhivery,10,Retail,5,2020
11079,13-01-2024,Amar Traders,Laptop 15,3.5,850.0,NA,NA,Rohann,UK,Maharashtra,Houston,Laptop,WirelessMouse,Logitech,40000.0,15,12,Cancelled,Cash,17-02-2024,01-03-2024,Delhivery,9,Wholesale,2,2021
11080,01-03-2024,Star Infotech,Keyboard Usb,3.0,850.0,NA,NA,NA,India,Texas,BerlinCity,Mouse,15InchLaptop,Logitech,NA,5,5,Cancelled,Card,03-01-2024,17-02-2024,NA,9,Wholesale,4,2019
11081,12-01-2024,Shree Sales,Laptop 15,3.5,55000.0,110000.0,West,Rohan,NA,Berlin,BerlinCity,Monitor,24InchMonitor,Lenovo,10000.0,15,5,Completed,UPI,03-01-2024,13-01-2024,DHL,3,Wholesale,3,2020
11082,12-01-2024,Shree Sales,Mouse Wireless,1.0,450.0,24000.0,East,Rohan,NA,Texas,Bengaluru,Accessories,USBKeyboard,Logitech,NA,5,12,Cancelled,Card,01-12-2024,03-01-2024,FedEx,10,Wholesale,1,2019
11083,17-02-2024,Na,Keyboard Usb,5.0,850.0,110000.0,West,Rohann,UAE,NA,BerlinCity,Keyboard,15InchLaptop,Dell,10000.0,0,18,Pending,Cash,13-01-2024,13-01-2024,Delhivery,4,Retail,5,2019
11084,12-01-2024,Shree Sales,Mouse Wireless,6.0,850.0,2550.0,West,NA,UK,NA,Bengaluru,Keyboard,15InchLaptop,HP,NA,5,18,Completed,UPI,13-01-2024,01-12-2024,DHL,4,Retail,1,2021
11085,01-03-2024,Global Corp,Monitor 24,3.5,450.0,24000.0,South,Rohann,NA,Dubai,DubaiCity,Monitor,WirelessMouse,Dell,40000.0,10,5,Cancelled,Credit,13-01-2024,01-12-2024,NA,1,Retail,5,2020
11086,17-02-2024,Global Corp,Monitor 24,3.0,850.0,NA,North,Rohann,USA,NA,Nagpur,Mouse,USBKeyboard,Acer,500.0,10,5,Cancelled,Card,17-02-2024,03-01-2024,NA,7,Retail,3,2020
11087,01-03-2024,Shree Sales,Laptop 15,4.0,12000.0,24000.0,NA,Rohann,NA,Dubai,DubaiCity,Laptop,WirelessMouse,HP,30000.0,0,12,Cancelled,Card,03-01-2024,17-02-2024,FedEx,2,Retail,5,2019
11088,01-03-2024,Global Corp,Keyboard Usb,6.0,850.0,24000.0,North,Rohan,UK,Texas,Bengaluru,Accessories,NA,HP,500.0,15,5,Pending,UPI,17-02-2024,03-01-2024,NA,4,Corporate,3,2021
11089,12-01-2024,Shree Sales,Monitor 24,6.0,12000.0,NA,NA,Rohann,UK,Maharashtra,Houston,Monitor,15InchLaptop,NA,10000.0,0,12,Cancelled,Cash,03-01-2024,01-12-2024,BlueDart,3,Wholesale,1,2022
11090,13-01-2024,Amar Traders,Laptop 15,1.0,12000.0,NA,East,Rohan,USA,Karnataka,Houston,Mouse,USBKeyboard,HP,10000.0,10,12,Completed,Credit,13-01-2024,01-03-2024,DHL,7,Corporate,1,2022
11091,17-02-2024,Star Infotech,Laptop 15,1.0,55000.0,110000.0,East,NA,Germany,Texas,Houston,Accessories,15InchLaptop,Dell,NA,5,18,Completed,Card,03-01-2024,13-01-2024,Delhivery,5,Corporate,1,2020
11092,13-01-2024,Shree Sales,Monitor 24,3.0,450.0,55000.0,South,Rohan,USA,Karnataka,NA,Keyboard,NA,Dell,30000.0,10,5,Completed,Credit,13-01-2024,17-02-2024,DHL,8,Wholesale,2,2019
11093,13-01-2024,Amar Traders,Mouse Wireless,2.0,850.0,110000.0,East,Rohan,Germany,Dubai,Houston,Mouse,15InchLaptop,NA,40000.0,10,12,Cancelled,Card,13-01-2024,17-02-2024,Delhivery,4,Retail,3,2020
11094,12-01-2024,Global Corp,Laptop 15,5.0,12000.0,NA,South,NA,India,Maharashtra,NA,Monitor,WirelessMouse,Lenovo,10000.0,0,18,Completed,UPI,15-02-2024,01-03-2024,Delhivery,3,Corporate,4,2020
11095,12-01-2024,Global Corp,Keyboard Usb,2.0,55000.0,NA,North,Rohann,NA,Berlin,NA,Mouse,USBKeyboard,Logitech,NA,5,5,Completed,UPI,17-02-2024,15-02-2024,DHL,9,Wholesale,5,2019
11096,17-02-2024,Star Infotech,Laptop 15,2.0,450.0,2550.0,West,Rohan,UK,Texas,BerlinCity,Mouse,24InchMonitor,Acer,500.0,10,5,Pending,Cash,13-01-2024,01-12-2024,Delhivery,4,Retail,1,2021
11097,13-01-2024,Global Corp,Laptop 15,5.0,450.0,24000.0,East,Rohan,Germany,NA,BerlinCity,Accessories,USBKeyboard,Lenovo,40000.0,5,18,Cancelled,Card,13-01-2024,01-03-2024,Delhivery,8,Wholesale,4,2021
11098,15-02-2024,Shree Sales,Monitor 24,3.5,450.0,2550.0,East,Rohan,UAE,Berlin,NA,Keyboard,USBKeyboard,Lenovo,10000.0,5,5,Cancelled,UPI,03-01-2024,17-02-2024,FedEx,5,Corporate,3,2020
11099,15-02-2024,Global Corp,Laptop 15,2.0,450.0,NA,East,Rohan,UK,Karnataka,NA,Accessories,15InchLaptop,Dell,NA,15,12,Cancelled,Cash,13-01-2024,01-03-2024,FedEx,1,Wholesale,2,2022
11100,17-02-2024,Global Corp,Laptop 15,4.0,55000.0,55000.0,East,Rina,NA,Maharashtra,Nagpur,Mouse,WirelessMouse,HP,30000.0,5,5,Pending,UPI,17-02-2024,17-02-2024,DHL,1,Wholesale,5,2019
11101,15-02-2024,Amar Traders,Laptop 15,2.0,55000.0,2550.0,North,NA,UK,Texas,BerlinCity,Laptop,NA,Logitech,NA,0,12,Completed,Card,17-02-2024,13-01-2024,FedEx,5,Wholesale,2,2021
11102,15-02-2024,Global Corp,Laptop 15,5.0,850.0,110000.0,East,Rina,Germany,Karnataka,Houston,Accessories,USBKeyboard,NA,40000.0,15,12,Completed,Card,15-02-2024,03-01-2024,FedEx,8,Wholesale,1,2020
11103,01-03-2024,Shree Sales,Laptop 15,6.0,12000.0,2550.0,East,Rohann,USA,NA,NA,Monitor,15InchLaptop,Dell,10000.0,5,18,Cancelled,Cash,01-12-2024,15-02-2024,Delhivery,10,Corporate,1,2020
11104,12-01-2024,Shree Sales,Laptop 15,6.0,55000.0,2550.0,North,NA,USA,NA,NA,Mouse,WirelessMouse,Acer,500.0,10,18,Pending,UPI,17-02-2024,17-02-2024,DHL,2,Corporate,4,2020
11105,13-01-2024,Star Infotech,Keyboard Usb,6.0,850.0,110000.0,South,Rohan,UK,Maharashtra,Houston,Keyboard,NA,Lenovo,30000.0,0,12,Cancelled,UPI,13-01-2024,13-01-2024,FedEx,4,Wholesale,3,2022
11106,17-02-2024,Amar Traders,Keyboard Usb,3.5,450.0,NA,North,Rohann,USA,Dubai,Houston,Keyboard,WirelessMouse,Dell,40000.0,0,18,Pending,UPI,15-02-2024,03-01-2024,DHL,3,Corporate,3,2021
11107,17-02-2024,Amar Traders,Laptop 15,4.0,850.0,2550.0,West,Rohann,India,Berlin,DubaiCity,Keyboard,24InchMonitor,Logitech,10000.0,0,5,Cancelled,Credit,03-01-2024,01-03-2024,DHL,4,Corporate,4,2019
11108,13-01-2024,Shree Sales,Mouse Wireless,6.0,55000.0,55000.0,West,Rina,NA,Maharashtra,Bengaluru,Accessories,WirelessMouse,NA,40000.0,10,5,Completed,Card,13-01-2024,01-12-2024,DHL,1,Corporate,2,2020
11109,01-03-2024,Global Corp,Mouse Wireless,1.0,850.0,NA,East,Rina,UK,Berlin,NA,Mouse,24InchMonitor,Logitech,40000.0,15,18,Completed,UPI,01-12-2024,15-02-2024,BlueDart,3,Wholesale,2,2020
11110,13-01-2024,Global Corp,Laptop 15,2.0,450.0,24000.0,North,Rohan,UK,Maharashtra,BerlinCity,Keyboard,24InchMonitor,Logitech,500.0,0,5,Pending,UPI,13-01-2024,15-02-2024,FedEx,1,Retail,4,2020
11111,13-01-2024,Star Infotech,Mouse Wireless,6.0,12000.0,NA,South,Rohan,UAE,Maharashtra,BerlinCity,Accessories,15InchLaptop,HP,500.0,0,18,Cancelled,Cash,03-01-2024,03-01-2024,NA,10,Retail,2,2021
11112,01-03-2024,Shree Sales,Laptop 15,3.5,12000.0,24000.0,West,Rina,Germany,Texas,BerlinCity,Monitor,NA,Dell,30000.0,0,12,Cancelled,Cash,01-12-2024,13-01-2024,NA,2,Wholesale,4,2022
11113,01-03-2024,Shree Sales,Laptop 15,3.0,850.0,24000.0,West,NA,USA,Texas,DubaiCity,Monitor,WirelessMouse,Dell,10000.0,0,12,Cancelled,Card,17-02-2024,01-12-2024,BlueDart,4,Corporate,2,2019
11114,15-02-2024,Shree Sales,Monitor 24,3.5,55000.0,2550.0,West,Rohan,India,Dubai,Houston,Mouse,NA,Acer,500.0,10,18,Cancelled,Credit,13-01-2024,03-01-2024,FedEx,8,Wholesale,1,2021
11115,15-02-2024,Amar Traders,Mouse Wireless,3.5,850.0,NA,East,NA,UAE,NA,Houston,Monitor,15InchLaptop,Acer,NA,15,5,Pending,Credit,17-02-2024,03-01-2024,DHL,6,Corporate,1,2022
11116,15-02-2024,Star Infotech,Monitor 24,1.0,55000.0,55000.0,South,NA,UAE,Dubai,NA,Keyboard,NA,HP,NA,0,12,Pending,Card,13-01-2024,03-01-2024,FedEx,4,Corporate,5,2022
11117,01-03-2024,Shree Sales,Monitor 24,3.0,12000.0,110000.0,South,Rohan,NA,Maharashtra,Houston,Keyboard,WirelessMouse,HP,30000.0,10,12,Cancelled,UPI,17-02-2024,13-01-2024,Delhivery,4,Corporate,1,2019
11118,15-02-2024,Global Corp,Laptop 15,5.0,450.0,2550.0,NA,Rohan,NA,Berlin,Houston,Mouse,WirelessMouse,Logitech,10000.0,0,12,Completed,Credit,03-01-2024,01-12-2024,DHL,1,Retail,2,2022
11119,15-02-2024,Na,Keyboard Usb,3.5,450.0,110000.0,South,Rohann,USA,Maharashtra,Nagpur,Mouse,15InchLaptop,Acer,30000.0,10,5,Cancelled,UPI,17-02-2024,01-12-2024,NA,1,Wholesale,4,2022
11120,01-03-2024,Amar Traders,Keyboard Usb,3.0,55000.0,110000.0,NA,Rohan,USA,Texas,BerlinCity,Keyboard,NA,Lenovo,40000.0,5,5,Completed,UPI,13-01-2024,01-12-2024,FedEx,1,Wholesale,3,2022
11121,15-02-2024,Star Infotech,Laptop 15,5.0,450.0,2550.0,NA,Rohan,NA,NA,Houston,Accessories,WirelessMouse,Dell,NA,0,5,Completed,UPI,17-02-2024,17-02-2024,DHL,8,Corporate,3,2021
11122,13-01-2024,Na,Keyboard Usb,3.0,55000.0,55000.0,NA,NA,UK,Maharashtra,NA,Keyboard,15InchLaptop,NA,NA,15,18,Cancelled,Credit,15-02-2024,17-02-2024,BlueDart,8,Retail,4,2022
11123,12-01-2024,Star Infotech,Monitor 24,6.0,850.0,2550.0,East,Rohan,NA,Texas,Nagpur,Mouse,NA,Logitech,30000.0,5,18,Completed,Card,03-01-2024,01-03-2024,DHL,7,Wholesale,2,2019
11124,13-01-2024,Global Corp,Mouse Wireless,4.0,450.0,2550.0,NA,Rohann,NA,Berlin,Houston,Keyboard,24InchMonitor,Acer,10000.0,10,5,Pending,Cash,13-01-2024,13-01-2024,NA,2,Wholesale,5,2020
11125,15-02-2024,Amar Traders,Keyboard Usb,3.0,12000.0,2550.0,East,Rohan,UAE,Texas,Nagpur,Accessories,24InchMonitor,HP,NA,15,12,Pending,Card,17-02-2024,13-01-2024,DHL,9,Wholesale,5,2019
11126,15-02-2024,Global Corp,Mouse Wireless,2.0,850.0,2550.0,North,Rohan,UAE,Maharashtra,Nagpur,Laptop,WirelessMouse,NA,40000.0,15,18,Cancelled,UPI,03-01-2024,17-02-2024,FedEx,3,Corporate,4,2019
11127,01-03-2024,Na,Laptop 15,6.0,450.0,NA,South,Rohan,USA,Karnataka,BerlinCity,Monitor,USBKeyboard,Lenovo,500.0,10,5,Pending,UPI,13-01-2024,15-02-2024,DHL,9,Wholesale,1,2021
11128,13-01-2024,Star Infotech,Mouse Wireless,3.5,12000.0,55000.0,East,Rina,USA,Dubai,Bengaluru,Laptop,USBKeyboard,Acer,30000.0,15,5,Cancelled,Cash,17-02-2024,17-02-2024,FedEx,1,Corporate,4,2022
11129,01-03-2024,Star Infotech,Mouse Wireless,4.0,850.0,2550.0,West,Rohann,UK,Maharashtra,NA,Keyboard,NA,Dell,500.0,0,5,Cancelled,UPI,01-12-2024,03-01-2024,BlueDart,2,Retail,2,2020
11130,13-01-2024,Na,Mouse Wireless,4.0,12000.0,2550.0,South,Rohan,Germany,Dubai,Nagpur,Monitor,15InchLaptop,Acer,30000.0,10,5,Cancelled,Card,03-01-2024,01-12-2024,BlueDart,6,Corporate,3,2020
11131,15-02-2024,Global Corp,Mouse Wireless,4.0,55000.0,24000.0,West,Rohann,UK,Berlin,NA,Laptop,NA,Dell,NA,10,12,Pending,Card,15-02-2024,13-01-2024,Delhivery,7,Corporate,2,2021
11132,17-02-2024,Shree Sales,Mouse Wireless,1.0,850.0,NA,West,NA,India,NA,NA,Laptop,24InchMonitor,Lenovo,30000.0,0,18,Pending,Credit,17-02-2024,01-12-2024,Delhivery,4,Corporate,5,2021
11133,01-03-2024,Shree Sales,Keyboard Usb,4.0,450.0,2550.0,East,Rina,USA,Texas,DubaiCity,Keyboard,USBKeyboard,NA,NA,0,5,Completed,Cash,03-01-2024,15-02-2024,FedEx,5,Retail,3,2022
11134,15-02-2024,Star Infotech,Laptop 15,3.5,850.0,2550.0,East,Rina,UK,Karnataka,DubaiCity,Keyboard,USBKeyboard,Acer,10000.0,0,5,Cancelled,Credit,01-12-2024,17-02-2024,FedEx,10,Retail,1,2022
11135,01-03-2024,Shree Sales,Laptop 15,4.0,850.0,2550.0,West,Rohan,India,Karnataka,Nagpur,Monitor,NA,Acer,30000.0,15,12,Pending,Card,15-02-2024,03-01-2024,NA,1,Corporate,1,2022
11136,13-01-2024,Star Infotech,Laptop 15,6.0,12000.0,2550.0,NA,Rohan,Germany,Karnataka,Nagpur,Accessories,24InchMonitor,Lenovo,NA,10,12,Pending,Cash,15-02-2024,01-03-2024,DHL,2,Corporate,1,2022
11137,15-02-2024,Amar Traders,Monitor 24,2.0,55000.0,NA,East,Rohan,UK,Texas,NA,Accessories,15InchLaptop,Lenovo,40000.0,15,18,Cancelled,Card,01-12-2024,17-02-2024,Delhivery,4,Wholesale,3,2019
11138,15-02-2024,Amar Traders,Monitor 24,3.5,55000.0,24000.0,North,Rohann,NA,Dubai,BerlinCity,Laptop,USBKeyboard,Logitech,500.0,0,5,Cancelled,UPI,01-12-2024,15-02-2024,BlueDart,6,Wholesale,3,2019
11139,15-02-2024,Shree Sales,Monitor 24,1.0,55000.0,24000.0,North,Rohan,UAE,Texas,Bengaluru,Mouse,WirelessMouse,Acer,NA,10,5,Cancelled,Credit,13-01-2024,13-01-2024,FedEx,6,Retail,3,2021
11140,01-03-2024,Shree Sales,Monitor 24,1.0,850.0,2550.0,NA,Rohann,India,Berlin,NA,Mouse,WirelessMouse,Acer,500.0,15,5,Completed,Credit,17-02-2024,13-01-2024,FedEx,5,Wholesale,1,2021
11141,17-02-2024,Shree Sales,Laptop 15,3.5,12000.0,110000.0,North,Rohann,UAE,NA,DubaiCity,Monitor,USBKeyboard,Lenovo,10000.0,5,12,Pending,Credit,15-02-2024,13-01-2024,DHL,10,Corporate,2,2021
11142,01-03-2024,Na,Laptop 15,3.0,12000.0,110000.0,South,Rohann,India,Maharashtra,DubaiCity,Mouse,NA,HP,10000.0,0,5,Cancelled,UPI,01-12-2024,03-01-2024,BlueDart,8,Retail,5,2019
11143,01-03-2024,Shree Sales,Laptop 15,3.5,450.0,24000.0,East,Rohan,UAE,Karnataka,DubaiCity,Monitor,24InchMonitor,Acer,30000.0,0,12,Cancelled,Cash,01-12-2024,03-01-2024,BlueDart,7,Retail,2,2019
11144,01-03-2024,Amar Traders,Laptop 15,2.0,850.0,NA,NA,Rohan,India,Texas,NA,Accessories,WirelessMouse,Logitech,500.0,0,12,Cancelled,Cash,15-02-2024,15-02-2024,BlueDart,10,Retail,3,2022
11145,13-01-2024,Star Infotech,Laptop 15,4.0,850.0,2550.0,South,Rohann,NA,Dubai,DubaiCity,Accessories,NA,Lenovo,30000.0,5,18,Pending,Card,13-01-2024,17-02-2024,Delhivery,4,Wholesale,1,2020
11146,15-02-2024,Global Corp,Laptop 15,3.5,12000.0,NA,NA,NA,NA,Berlin,NA,Accessories,NA,Lenovo,30000.0,15,5,Pending,Card,13-01-2024,13-01-2024,DHL,6,Corporate,4,2020
11147,17-02-2024,Star Infotech,Monitor 24,4.0,450.0,24000.0,NA,Rohann,USA,Texas,DubaiCity,Keyboard,WirelessMouse,Dell,NA,0,18,Completed,Credit,03-01-2024,03-01-2024,Delhivery,10,Retail,4,2021
11148,15-02-2024,Amar Traders,Laptop 15,3.5,55000.0,2550.0,NA,Rohan,Germany,Maharashtra,Bengaluru,Laptop,WirelessMouse,NA,NA,5,18,Cancelled,Credit,03-01-2024,17-02-2024,Delhivery,3,Corporate,2,2022
11149,01-03-2024,Amar Traders,Monitor 24,6.0,450.0,24000.0,East,Rohann,UAE,Dubai,DubaiCity,Keyboard,24InchMonitor,NA,500.0,0,12,Cancelled,UPI,17-02-2024,13-01-2024,DHL,3,Retail,3,2022
11150,12-01-2024,Global Corp,Laptop 15,2.0,12000.0,55000.0,NA,Rohan,Germany,Texas,DubaiCity,Monitor,WirelessMouse,Lenovo,30000.0,15,5,Cancelled,Card,15-02-2024,03-01-2024,NA,7,Retail,5,2020
11151,17-02-2024,Star Infotech,Keyboard Usb,5.0,850.0,NA,South,Rohann,UK,Dubai,DubaiCity,Keyboard,15InchLaptop,Dell,10000.0,0,12,Pending,Credit,03-01-2024,03-01-2024,FedEx,10,Retail,2,2021
11152,17-02-2024,Shree Sales,Laptop 15,6.0,55000.0,NA,East,Rohann,UK,Berlin,Nagpur,Mouse,USBKeyboard,NA,10000.0,0,12,Pending,Card,03-01-2024,13-01-2024,BlueDart,7,Retail,4,2021
11153,01-03-2024,Amar Traders,Monitor 24,4.0,850.0,2550.0,East,Rohan,UAE,Berlin,Houston,Laptop,WirelessMouse,Dell,NA,10,5,Pending,Credit,03-01-2024,13-01-2024,FedEx,4,Corporate,2,2020
11154,17-02-2024,Shree Sales,Keyboard Usb,4.0,850.0,NA,West,Rohan,UAE,Karnataka,NA,Laptop,24InchMonitor,Acer,500.0,15,5,Pending,Card,15-02-2024,13-01-2024,Delhivery,4,Wholesale,3,2022
11155,01-03-2024,Global Corp,Laptop 15,1.0,850.0,24000.0,West,Rohann,India,Berlin,Houston,Monitor,15InchLaptop,Acer,500.0,10,18,Completed,Credit,13-01-2024,17-02-2024,Delhivery,3,Wholesale,5,2021
11156,15-02-2024,Star Infotech,Monitor 24,1.0,55000.0,2550.0,East,Rohan,NA,Texas,NA,Keyboard,15InchLaptop,Logitech,500.0,10,18,Cancelled,Cash,15-02-2024,03-01-2024,DHL,7,Corporate,3,2020
11157,01-03-2024,Star Infotech,Laptop 15,3.5,450.0,55000.0,South,Rina,Germany,Texas,Bengaluru,Monitor,24InchMonitor,Lenovo,40000.0,10,18,Pending,UPI,13-01-2024,13-01-2024,Delhivery,6,Wholesale,5,2020
11158,13-01-2024,Na,Keyboard Usb,1.0,12000.0,110000.0,South,Rohan,India,Maharashtra,NA,Monitor,NA,Acer,10000.0,15,5,Pending,Card,13-01-2024,17-02-2024,NA,3,Retail,4,2020
11159,15-02-2024,Global Corp,Mouse Wireless,4.0,850.0,2550.0,North,NA,UAE,Karnataka,Bengaluru,Keyboard,NA,Lenovo,500.0,5,12,Cancelled,Cash,13-01-2024,13-01-2024,NA,8,Corporate,2,2020
11160,15-02-2024,Global Corp,Monitor 24,6.0,850.0,NA,East,Rina,NA,Maharashtra,DubaiCity,Mouse,24InchMonitor,NA,500.0,0,18,Completed,Cash,03-01-2024,01-03-2024,BlueDart,5,Wholesale,2,2022
11161,01-03-2024,Star Infotech,Keyboard Usb,1.0,850.0,110000.0,South,Rohan,NA,Dubai,DubaiCity,Mouse,NA,Logitech,30000.0,15,18,Completed,UPI,15-02-2024,15-02-2024,BlueDart,5,Corporate,4,2022
11162,01-03-2024,Shree Sales,Monitor 24,3.0,850.0,110000.0,North,Rohan,India,Berlin,Houston,Accessories,24InchMonitor,Dell,30000.0,5,18,Pending,Card,17-02-2024,13-01-2024,DHL,8,Corporate,2,2020
11163,12-01-2024,Na,Laptop 15,3.0,850.0,NA,East,Rohan,India,Maharashtra,Nagpur,Monitor,USBKeyboard,NA,30000.0,5,12,Cancelled,Cash,13-01-2024,01-03-2024,DHL,10,Corporate,1,2020
11164,12-01-2024,Global Corp,Keyboard Usb,6.0,12000.0,24000.0,South,Rohan,UAE,Dubai,Houston,Accessories,24InchMonitor,Acer,10000.0,0,12,Completed,Card,03-01-2024,01-03-2024,BlueDart,7,Retail,4,2019
11165,13-01-2024,Global Corp,Monitor 24,1.0,450.0,24000.0,West,NA,USA,NA,BerlinCity,Monitor,15InchLaptop,Acer,NA,0,12,Pending,Credit,15-02-2024,01-03-2024,BlueDart,5,Corporate,3,2020
11166,15-02-2024,Global Corp,Laptop 15,1.0,850.0,NA,South,Rohan,UK,Karnataka,NA,Laptop,15InchLaptop,NA,30000.0,15,5,Cancelled,Card,03-01-2024,03-01-2024,NA,10,Wholesale,1,2021
11167,01-03-2024,Shree Sales,Monitor 24,3.5,850.0,110000.0,NA,Rohan,Germany,NA,Nagpur,Laptop,WirelessMouse,Acer,40000.0,5,18,Cancelled,Credit,13-01-2024,17-02-2024,DHL,3,Corporate,4,2020
11168,01-03-2024,Star Infotech,Laptop 15,1.0,450.0,55000.0,NA,Rohann,Germany,Karnataka,Nagpur,Mouse,WirelessMouse,Dell,30000.0,15,5,Completed,UPI,03-01-2024,17-02-2024,NA,8,Wholesale,3,2019
11169,01-03-2024,Shree Sales,Monitor 24,3.0,850.0,55000.0,North,Rohann,USA,Maharashtra,BerlinCity,Keyboard,USBKeyboard,Lenovo,500.0,10,12,Completed,Card,15-02-2024,03-01-2024,FedEx,2,Retail,1,2019
11170,01-03-2024,Shree Sales,Monitor 24,2.0,850.0,24000.0,South,Rina,UAE,Maharashtra,BerlinCity,Laptop,USBKeyboard,Acer,10000.0,0,5,Cancelled,Card,15-02-2024,01-03-2024,BlueDart,2,Retail,3,2022
11171,13-01-2024,Star Infotech,Monitor 24,2.0,55000.0,55000.0,South,Rohann,Germany,Berlin,Nagpur,Laptop,24InchMonitor,NA,40000.0,10,5,Completed,Credit,17-02-2024,17-02-2024,FedEx,8,Retail,5,2021
11172,13-01-2024,Na,Mouse Wireless,5.0,12000.0,55000.0,North,Rohan,USA,Karnataka,Bengaluru,Monitor,WirelessMouse,Lenovo,40000.0,5,5,Completed,UPI,13-01-2024,03-01-2024,BlueDart,1,Corporate,2,2019
11173,12-01-2024,Global Corp,Monitor 24,2.0,450.0,110000.0,South,Rohann,Germany,Texas,Nagpur,Mouse,24InchMonitor,NA,40000.0,5,5,Cancelled,Cash,01-12-2024,15-02-2024,NA,3,Retail,5,2021
11174,15-02-2024,Na,Laptop 15,1.0,850.0,24000.0,South,Rina,India,Karnataka,Nagpur,Monitor,WirelessMouse,Dell,NA,15,12,Cancelled,Card,03-01-2024,13-01-2024,Delhivery,6,Retail,5,2022
11175,01-03-2024,Star Infotech,Mouse Wireless,2.0,850.0,24000.0,NA,Rohan,Germany,NA,Nagpur,Mouse,24InchMonitor,Acer,40000.0,10,18,Completed,Credit,17-02-2024,13-01-2024,NA,4,Wholesale,1,2019
11176,12-01-2024,Global Corp,Keyboard Usb,2.0,850.0,55000.0,South,Rohan,USA,NA,Nagpur,Accessories,NA,Acer,NA,0,5,Completed,Credit,15-02-2024,01-12-2024,FedEx,5,Wholesale,1,2022
11177,15-02-2024,Shree Sales,Laptop 15,4.0,850.0,2550.0,East,Rina,India,Berlin,Bengaluru,Mouse,24InchMonitor,Lenovo,NA,15,5,Completed,Card,17-02-2024,13-01-2024,Delhivery,3,Wholesale,2,2020
11178,17-02-2024,Amar Traders,Laptop 15,3.5,12000.0,NA,West,Rohan,USA,Maharashtra,Nagpur,Monitor,WirelessMouse,Dell,500.0,10,12,Completed,Cash,13-01-2024,01-03-2024,Delhivery,4,Wholesale,3,2021
11179,15-02-2024,Global Corp,Laptop 15,6.0,55000.0,110000.0,South,Rohan,USA,Karnataka,DubaiCity,Mouse,WirelessMouse,NA,NA,10,18,Completed,Cash,01-12-2024,15-02-2024,NA,1,Retail,2,2019
11180,13-01-2024,Amar Traders,Monitor 24,5.0,55000.0,24000.0,West,Rina,USA,Dubai,Houston,Mouse,24InchMonitor,Logitech,500.0,0,5,Cancelled,Cash,17-02-2024,13-01-2024,NA,9,Corporate,2,2022
11181,12-01-2024,Amar Traders,Laptop 15,2.0,450.0,110000.0,West,NA,India,Maharashtra,BerlinCity,Monitor,24InchMonitor,Acer,40000.0,10,18,Completed,Card,03-01-2024,01-12-2024,NA,2,Wholesale,4,2022
11182,13-01-2024,Global Corp,Monitor 24,3.5,450.0,2550.0,NA,Rohan,Germany,Dubai,BerlinCity,Accessories,24InchMonitor,Acer,40000.0,15,5,Completed,Card,17-02-2024,17-02-2024,FedEx,2,Wholesale,4,2022
11183,01-03-2024,Star Infotech,Monitor 24,5.0,450.0,110000.0,West,NA,NA,Maharashtra,Bengaluru,Mouse,WirelessMouse,HP,10000.0,5,5,Completed,Credit,13-01-2024,13-01-2024,DHL,7,Corporate,1,2021
11184,01-03-2024,Shree Sales,Laptop 15,5.0,450.0,NA,South,Rohan,India,Karnataka,DubaiCity,Accessories,24InchMonitor,Dell,500.0,5,18,Cancelled,Card,17-02-2024,01-12-2024,Delhivery,9,Corporate,5,2019
11185,13-01-2024,Amar Traders,Keyboard Usb,5.0,850.0,2550.0,East,Rohan,NA,NA,BerlinCity,Accessories,15InchLaptop,Acer,500.0,15,18,Cancelled,Card,03-01-2024,01-03-2024,NA,2,Corporate,5,2022
11186,15-02-2024,Global Corp,Laptop 15,1.0,55000.0,24000.0,West,Rina,NA,Berlin,Bengaluru,Mouse,WirelessMouse,Acer,30000.0,15,18,Cancelled,Credit,13-01-2024,17-02-2024,FedEx,3,Corporate,5,2022
11187,01-03-2024,Na,Monitor 24,6.0,850.0,110000.0,East,Rohann,UAE,NA,DubaiCity,Laptop,15InchLaptop,HP,40000.0,0,12,Cancelled,Credit,13-01-2024,17-02-2024,BlueDart,2,Corporate,4,2021
11188,01-03-2024,Shree Sales,Monitor 24,3.0,450.0,24000.0,NA,Rohan,NA,Dubai,DubaiCity,Accessories,USBKeyboard,Dell,NA,15,12,Pending,Credit,13-01-2024,03-01-2024,DHL,9,Corporate,5,2020
11189,01-03-2024,Global Corp,Laptop 15,5.0,55000.0,NA,South,Rohann,Germany,Karnataka,Houston,Keyboard,15InchLaptop,NA,NA,0,5,Completed,Card,03-01-2024,17-02-2024,BlueDart,9,Wholesale,1,2019
